config,window,units,layers,dropout,ticker,MAE,MSE,RMSE,MAPE
Combination_081,60,32,3,0.1,BBRI,130.7203793229974,23901.2912412605,154.60042445368802,3.383887525874195
Combination_081,60,32,3,0.1,BBTN,31.543161734846002,2052.301367828735,45.30233291817028,2.6024438401267886
Combination_081,60,32,3,0.1,BMRI,149.0939675989768,35545.95768809675,188.5363564093057,3.169858723778806
Combination_081,60,32,3,0.1,ITMG,506.06894261545415,398832.09213391726,631.5315448446872,2.2220838932428224
Combination_081,60,32,3,0.1,MEDC,32.65580502885393,1928.8842886397908,43.91906520680729,2.4915604741040664
Combination_081,60,32,3,0.1,PGAS,27.110666559754502,1449.9837823633973,38.07865258072293,1.6039063359765053
Combination_081,60,32,3,0.1,PTBA,30.950943382738306,3870.7910991653225,62.21568209997639,1.2860655563257484
Combination_082,60,32,3,0.2,ADRO,57.92236163997822,5827.899854340887,76.34068282600626,3.163310909012959
Combination_082,60,32,3,0.2,BBCA,149.38726161452502,47663.60693237323,218.31996457578776,1.8068688069625676
Combination_082,60,32,3,0.2,BBNI,148.1322920751229,33410.52152453191,182.7854521687432,3.498834748355615
Combination_082,60,32,3,0.2,BBRI,91.22495844644044,13404.361661410045,115.77720700297638,2.376837173743654
Combination_082,60,32,3,0.2,BBTN,37.58491155066808,2432.312531759722,49.3184806310953,3.123693422579628
Combination_082,60,32,3,0.2,BMRI,195.83067492186584,63432.87295735266,251.8588353767893,4.093839726223247
Combination_082,60,32,3,0.2,ITMG,528.3840059483651,425156.8686734717,652.0405422007681,2.321422299038619
Combination_082,60,32,3,0.2,MEDC,36.638454193290315,2509.9672119217166,50.09957297145073,2.7750735032535565
Combination_082,60,32,3,0.2,PGAS,28.837953162707866,1586.995403900947,39.83711088797664,1.701917253389329
Combination_082,60,32,3,0.2,PTBA,30.326949197182554,3615.183302510822,60.12639439140536,1.2601727952766661
Combination_083,60,32,3,0.3,ADRO,59.63024653708766,6428.402257516879,80.17731759991025,3.290566441629926
Combination_083,60,32,3,0.3,BBCA,275.5937801526604,133094.06023209676,364.8205863600583,3.3359414478037155
Combination_083,60,32,3,0.3,BBNI,143.7959358503493,31808.23041485153,178.34862044560796,3.399442731496504
Combination_083,60,32,3,0.3,BBRI,145.22095496189138,29396.30383232,171.45350341220794,3.784725707111881
Combination_083,60,32,3,0.3,BBTN,39.03462795881813,3063.809773802384,55.351691697746546,3.218068957307183
Combination_083,60,32,3,0.3,BMRI,145.79165915791071,36192.03247676533,190.24203656596333,3.086288605757362
Combination_083,60,32,3,0.3,ITMG,475.5244884666779,349298.04900298006,591.0144236843802,2.089244497345697
Combination_083,60,32,3,0.3,MEDC,41.0232422828345,3170.7435358394578,56.30935566883586,3.0962848406801182
Combination_083,60,32,3,0.3,PGAS,47.653607430217924,4013.9693436864195,63.35589430894666,2.818223148572249
Combination_083,60,32,3,0.3,PTBA,37.73377423663791,4960.078113935092,70.42782201612579,1.5759361230371582
Combination_084,60,32,3,0.4,ADRO,61.02565058165318,6113.648754166799,78.18982513196202,3.366672894933832
Combination_084,60,32,3,0.4,BBCA,278.1541641860556,117074.8432657112,342.16201318339125,3.440895272248924
Combination_084,60,32,3,0.4,BBNI,144.6483646708427,32593.53766438034,180.5368041823615,3.432530093260339
Combination_084,60,32,3,0.4,BBRI,165.62112020736973,39635.703646515656,199.08717599713864,4.338419574063463
Combination_084,60,32,3,0.4,BBTN,38.19466370821105,3039.711766001844,55.13358110989929,3.1284558116249728
Combination_084,60,32,3,0.4,BMRI,182.00298059972928,52847.98958147935,229.88690606791712,3.8967883811608677
Combination_084,60,32,3,0.4,ITMG,507.87662233380104,414073.45961645764,643.485399691755,2.2274652369671086
Combination_084,60,32,3,0.4,MEDC,54.057978319044594,5090.199102324283,71.34563127707457,4.053835572153572
Combination_084,60,32,3,0.4,PGAS,28.941757250175193,1596.256176400123,39.95317479750668,1.7045772839563305
Combination_084,60,32,3,0.4,PTBA,34.74137606059047,5190.004911719149,72.04168870674222,1.4477128486134572
Combination_085,60,64,1,0.1,ADRO,41.91144192015097,3495.527155706419,59.122983311961,2.2870635078146835
Combination_085,60,64,1,0.1,BBCA,109.2714778296381,24023.442344594176,154.99497522369612,1.32990312971287
Combination_085,60,64,1,0.1,BBNI,66.7764991650479,7965.321876436569,89.24865195865185,1.5829220756065219
Combination_085,60,64,1,0.1,BBRI,75.93803603526659,9668.417017767233,98.3281089911081,1.9706870347940078
Combination_085,60,64,1,0.1,BBTN,27.957862584212283,1395.1265260663786,37.35139255859651,2.3178571873154654
Combination_085,60,64,1,0.1,BMRI,78.95490719260074,9773.416698400146,98.86059224180354,1.6905682327259821
Combination_085,60,64,1,0.1,ITMG,312.5960251303026,144712.08092414198,380.4104111668633,1.382909852301222
Combination_085,60,64,1,0.1,MEDC,37.19599618051707,2482.202739379884,49.82170951884213,2.817334488884651
Combination_085,60,64,1,0.1,PGAS,23.30096356302713,1112.0118863182138,33.34684222408793,1.3673485197566133
Combination_085,60,64,1,0.1,PTBA,24.819920969952783,2470.2252510144967,49.70136065556452,1.0281973718406185
Combination_086,60,64,1,0.2,ADRO,39.738639743744045,3181.0675694287306,56.40095362162532,2.16497922172879
Combination_086,60,64,1,0.2,BBCA,116.78224469045936,27156.32773337022,164.79177083025178,1.420577981661996
Combination_086,60,64,1,0.2,BBNI,67.91727599480168,8422.871513114102,91.77620341414271,1.6034822402633688
Combination_086,60,64,1,0.2,BBRI,67.15746384360283,7958.484543058455,89.21033876775974,1.74194409659778
Combination_086,60,64,1,0.2,BBTN,31.31734284199886,1771.4044499363556,42.08805590587852,2.597222745605439
Combination_086,60,64,1,0.2,BMRI,77.93921623298588,10253.324640522174,101.2587015545932,1.6652440880405235
Combination_086,60,64,1,0.2,ITMG,230.09883320803254,89253.96445121402,298.75401997498545,1.0183585758916596
Combination_086,60,64,1,0.2,MEDC,34.61138221495264,2175.062553992098,46.63756590981242,2.62179350186354
Combination_086,60,64,1,0.2,PGAS,24.136119111836372,1180.2655588039881,34.35499321501881,1.4199208260877358
Combination_086,60,64,1,0.2,PTBA,26.875318236273827,2825.605062340828,53.15642070663551,1.1138217382116193
Combination_087,60,64,1,0.3,ADRO,38.18121595562792,2847.6476667597904,53.363355092795565,2.0801195789583877
Combination_087,60,64,1,0.3,BBCA,117.61526319191606,26653.93370660798,163.2603249617248,1.4323755873187773
Combination_087,60,64,1,0.3,BBNI,112.06582746917398,19680.22129561805,140.28621206525625,2.651861494507837
Combination_087,60,64,1,0.3,BBRI,70.15325272241945,8605.135858604735,92.76387151582632,1.817808091291195
Combination_087,60,64,1,0.3,BBTN,29.977169228045053,1824.2615843654871,42.71137535090022,2.467083882910472
Combination_087,60,64,1,0.3,BMRI,106.81352126512589,19080.763022953834,138.13313513764115,2.2729731502017234
Combination_087,60,64,1,0.3,ITMG,203.41950502755847,77486.94125385048,278.3647629529472,0.9010635218843717
Combination_087,60,64,1,0.3,MEDC,36.39405875587573,2367.702427668796,48.6590426094554,2.7558807144916253
Combination_087,60,64,1,0.3,PGAS,25.109953674481055,1263.9877115006411,35.552604848317955,1.4808634764384614
Combination_087,60,64,1,0.3,PTBA,28.430622835382284,3088.636215261465,55.5755001350547,1.1808190041721633
Combination_088,60,64,1,0.4,ADRO,39.10502886761437,2970.529100432589,54.50256049427943,2.1299216012386673
Combination_088,60,64,1,0.4,BBCA,132.7179384681818,33978.837666227984,184.3334957793292,1.6175769606591783
Combination_088,60,64,1,0.4,BBNI,119.46545125769191,19942.585709612373,141.21822017577043,2.7896122748338295
Combination_088,60,64,1,0.4,BBRI,81.09567883629951,10707.479562641305,103.47695184262679,2.103344790457056
Combination_088,60,64,1,0.4,BBTN,32.62436103492108,2133.745066363662,46.192478460931945,2.7008471334800523
Combination_088,60,64,1,0.4,BMRI,104.5352211487378,18247.948307237653,135.08496699202934,2.2164553775996856
Combination_088,60,64,1,0.4,ITMG,325.458645616933,165025.01498528544,406.23271038320564,1.4451321748617847
Combination_088,60,64,1,0.4,MEDC,36.607378941294705,2352.620136473611,48.50381568983631,2.767023005987807
Combination_088,60,64,1,0.4,PGAS,25.056391688559547,1322.735049873974,36.36942465690066,1.4715108514951982
Combination_088,60,64,1,0.4,PTBA,28.284229715522244,3146.6676987551214,56.09516644734305,1.175861004579024
Combination_089,60,64,2,0.1,ADRO,45.53435353602437,4052.5184829122063,63.65939430211543,2.489525702528478
Combination_089,60,64,2,0.1,BBCA,115.88628574884191,27206.772370504812,164.94475551076127,1.4085147276494303
Combination_089,60,64,2,0.1,BBNI,78.65290545731148,9381.725760226129,96.85930910462932,1.8734107959554076
Combination_089,60,64,2,0.1,BBRI,113.63556676342895,18526.408111716,136.11174861750914,2.946167278221718
Combination_089,60,64,2,0.1,BBTN,29.444977703084085,1710.3331709461381,41.356174520210864,2.4274594808184005
Combination_089,60,64,2,0.1,BMRI,84.67872350335978,11336.697995503775,106.47393106062994,1.8074334269349357
Combination_089,60,64,2,0.1,ITMG,209.94748944858853,80386.19972522439,283.5246016225477,0.928980321583325
Combination_089,60,64,2,0.1,MEDC,33.13084295717035,2065.095197776817,45.443318516332155,2.516877067771375
Combination_089,60,64,2,0.1,PGAS,24.041201622366028,1140.2851356905949,33.768108263428005,1.413327911651908
Combination_089,60,64,2,0.1,PTBA,23.839576172528506,2416.230610226658,49.15516870306375,0.9896464662360049
Combination_090,60,64,2,0.2,ADRO,47.469102381695116,4200.208135173997,64.8090127619145,2.5932698760450434
Combination_090,60,64,2,0.2,BBCA,120.38746287282417,30572.34462129405,174.84949133839095,1.4609927204609479
Combination_090,60,64,2,0.2,BBNI,127.6453771865626,24526.045848393544,156.6079367349993,3.055595387076234
Combination_090,60,64,2,0.2,BBRI,73.98833806977404,9436.685927481421,97.14260613902337,1.9201878117861184
Combination_090,60,64,2,0.2,BBTN,33.369293341396606,1931.9582829054307,43.95404740072785,2.766810016858876
Combination_090,60,64,2,0.2,BMRI,100.33053993321147,16905.711709089537,130.02196625605052,2.145289427716891
Combination_090,60,64,2,0.2,ITMG,312.31163686556795,165743.55819467444,407.1161482853197,1.3827717701546265
Combination_090,60,64,2,0.2,MEDC,33.17763137268725,1943.3809489686143,44.083794629870674,2.513783206487686
Combination_090,60,64,2,0.2,PGAS,25.000511742324267,1300.4913078314416,36.06232532479626,1.4732863155907483
Combination_090,60,64,2,0.2,PTBA,31.137181152757123,3995.202016533514,63.20761043207941,1.2942151032575007
Combination_091,60,64,2,0.3,ADRO,47.08524251423725,4120.482897478421,64.19098766554711,2.576410868334637
Combination_091,60,64,2,0.3,BBCA,160.5351881007496,50393.273475150585,224.48446154500445,1.9524524988795624
Combination_091,60,64,2,0.3,BBNI,75.58497471775088,9489.123855734939,97.41213402720905,1.7956705604909102
Combination_091,60,64,2,0.3,BBRI,82.28497977367334,11255.363327929514,106.09129713567232,2.1318122397482933
Combination_091,60,64,2,0.3,BBTN,32.85451505823587,2030.8311555048876,45.064744041266756,2.7233611968074705
Combination_091,60,64,2,0.3,BMRI,116.03150913612438,23736.776583268245,154.06744167171806,2.465034581768941
Combination_091,60,64,2,0.3,ITMG,326.24916835225736,166359.89845735262,407.87240462839924,1.4427382717841113
Combination_091,60,64,2,0.3,MEDC,35.51316484496301,2316.9747819020495,48.134964234972166,2.6854770386500206
Combination_091,60,64,2,0.3,PGAS,24.710875963993196,1246.7370685721444,35.309164087700296,1.456522580061637
Combination_091,60,64,2,0.3,PTBA,27.71239580117541,3063.536755854838,55.349225431390074,1.1492460484988611
Combination_092,60,64,2,0.4,ADRO,49.12882326961423,4691.745752736842,68.49631926415347,2.6849499350031945
Combination_092,60,64,2,0.4,BBCA,170.65114909581996,58043.90944486713,240.92303635158495,2.0743060129981052
Combination_092,60,64,2,0.4,BBNI,129.60741314098993,25272.253642761585,158.97249335266017,3.0833792537344804
Combination_092,60,64,2,0.4,BBRI,94.20803069191547,13670.632016578538,116.92147799518503,2.436887466634384
Combination_092,60,64,2,0.4,BBTN,32.47292433676884,2144.069644253128,46.30409964844504,2.680957425722785
Combination_092,60,64,2,0.4,BMRI,128.72441836612686,25106.89391923094,158.45155069998822,2.756688422226335
Combination_092,60,64,2,0.4,ITMG,467.4105083020469,323280.00279054436,568.577173997114,2.05671746047864
Combination_092,60,64,2,0.4,MEDC,40.299312988457984,3007.2092355488667,54.83802727623293,3.0385650529244463
Combination_092,60,64,2,0.4,PGAS,25.89555189763899,1356.259678852556,36.82743106507099,1.5225227625871287
Combination_092,60,64,2,0.4,PTBA,33.38755435759215,4366.511912668039,66.07958771563302,1.3921717482207645
Combination_093,60,64,3,0.1,ADRO,53.201603399549484,5421.104110914438,73.62814754504176,2.9077011573823452
Combination_093,60,64,3,0.1,BBCA,132.17595563518051,36637.92068748329,191.4103463438779,1.6018803698627788
Combination_093,60,64,3,0.1,BBNI,133.62102107178396,28346.318686654817,168.3636501346262,3.1509037354459744
Combination_093,60,64,3,0.1,BBRI,139.47110998072094,26627.26111578173,163.17861721371992,3.6142023403651886
Combination_093,60,64,3,0.1,BBTN,35.710364728297584,2180.6513506728634,46.697444798113565,2.9602830858649947
Combination_093,60,64,3,0.1,BMRI,172.6658836736095,44203.145574693684,210.2454412697067,3.6510504344295724
Combination_093,60,64,3,0.1,ITMG,459.1058251133068,322767.8899318353,568.1266495525758,2.0190809727652903
Combination_093,60,64,3,0.1,MEDC,39.793213313888984,2927.934160539663,54.11038865633533,3.001519492010073
Combination_093,60,64,3,0.1,PGAS,25.12616687541384,1199.8369524792931,34.6386626831824,1.4816599883811472
Combination_093,60,64,3,0.1,PTBA,30.655218102305913,3774.019259655724,61.43304696704961,1.2725890894230534
Combination_094,60,64,3,0.2,ADRO,56.40164152966989,5427.50529441387,73.67160439690363,3.0980907748561815
Combination_094,60,64,3,0.2,BBCA,126.67573725148065,34910.1594678113,186.84260613631812,1.5341681078034413
Combination_094,60,64,3,0.2,BBNI,140.93381679315365,30824.715248981134,175.56968772820989,3.3460356038320214
Combination_094,60,64,3,0.2,BBRI,136.08266316412838,25378.09095497103,159.3050248892703,3.51410866517839
Combination_094,60,64,3,0.2,BBTN,37.646739216419796,2817.349447222066,53.07870992424426,3.0681288167144376
Combination_094,60,64,3,0.2,BMRI,131.24597532929272,30587.307746700513,174.89227469130967,2.7934787862450143
Combination_094,60,64,3,0.2,ITMG,243.6376587950068,103054.53894997919,321.0210880144468,1.077735705472696
Combination_094,60,64,3,0.2,MEDC,36.5426199249509,2356.690238853352,48.54575407647256,2.764273241383896
Combination_094,60,64,3,0.2,PGAS,27.023263783763632,1404.5515373608714,37.47734698935974,1.5973631353217455
Combination_094,60,64,3,0.2,PTBA,29.14440780127649,3283.8546859218477,57.30492723947783,1.2093888020402197
Combination_095,60,64,3,0.3,ADRO,58.186893306082986,6137.555043098847,78.3425493783477,3.200639642644475
Combination_095,60,64,3,0.3,BBCA,270.85756004928675,113199.84430756536,336.4518454512701,3.318266457586372
Combination_095,60,64,3,0.3,BBNI,141.76735411445023,30990.19573396948,176.0403241702579,3.367106720217629
Combination_095,60,64,3,0.3,BBRI,133.69617933515212,24343.621933643888,156.0244273620124,3.4519908426364267
Combination_095,60,64,3,0.3,BBTN,31.38235524394465,1805.9848662564116,42.496880665013656,2.593691117741343
Combination_095,60,64,3,0.3,BMRI,113.92212740808938,20915.111808402868,144.6205787860181,2.4448374620294597
Combination_095,60,64,3,0.3,ITMG,481.6279369292499,349723.95604855724,591.3746325710608,2.1186931826982542
Combination_095,60,64,3,0.3,MEDC,34.86812594966093,2356.8439441744526,48.54733714813257,2.649442767309397
Combination_095,60,64,3,0.3,PGAS,25.417452596074373,1268.9949747927776,35.622955727911986,1.5004535812220146
Combination_095,60,64,3,0.3,PTBA,32.207018899188625,4299.754649894243,65.57251443931553,1.3389999470454523
Combination_096,60,64,3,0.4,ADRO,61.267816408289434,6220.082104656755,78.867497137013,3.350049014713561
Combination_096,60,64,3,0.4,BBCA,179.19881796236513,72650.59518672465,269.5377435290365,2.1683798707833497
Combination_096,60,64,3,0.4,BBNI,155.72499292359944,36661.17822985118,191.47108980170134,3.7197662583430673
Combination_096,60,64,3,0.4,BBRI,133.09796919306953,24920.422472281378,157.86203619705842,3.4576939210668525
Combination_096,60,64,3,0.4,BBTN,31.37019667960503,1978.0470440280355,44.47524079786455,2.582017308622882
Combination_096,60,64,3,0.4,BMRI,122.53572571835066,24708.933178708336,157.19075411330127,2.616453433086021
Combination_096,60,64,3,0.4,ITMG,547.0253592236435,492007.3130274087,701.4323296137759,2.3965673378923937
Combination_096,60,64,3,0.4,MEDC,42.61430698215567,3530.5049866411287,59.41805269984139,3.218990989027795
Combination_096,60,64,3,0.4,PGAS,30.266962565964068,1725.8134242507742,41.54291063768611,1.77852496244271
Combination_096,60,64,3,0.4,PTBA,35.045915903161756,4311.0077427343485,65.65826484711843,1.4611705610116488
Combination_097,60,128,1,0.1,ADRO,43.982361719655486,3819.8259376954957,61.80474041443339,2.4017976499172393
Combination_097,60,128,1,0.1,BBCA,102.74327790994434,21956.662437235842,148.1778068309686,1.2489390940155518
Combination_097,60,128,1,0.1,BBNI,66.94854456743757,7722.043240942815,87.87515713182432,1.588247989301431
Combination_097,60,128,1,0.1,BBRI,89.6947426834394,12353.866205717059,111.14794737518574,2.3256853827886195
Combination_097,60,128,1,0.1,BBTN,32.04278514838305,1908.489998361344,43.686267846559566,2.655660835659814
Combination_097,60,128,1,0.1,BMRI,76.67278951020552,9478.18696694384,97.35598064291602,1.640520580286611
Combination_097,60,128,1,0.1,ITMG,183.75918366711784,66732.9438973776,258.32720316950287,0.8134914720139399
Combination_097,60,128,1,0.1,MEDC,29.19068651893068,1523.4024478101323,39.03078846001106,2.2086453343974504
Combination_097,60,128,1,0.1,PGAS,23.523357137501648,1097.3402918820666,33.12612702810376,1.380888975986663
Combination_097,60,128,1,0.1,PTBA,23.388038186503827,2269.797126529226,47.64238791800035,0.9696803816926922
Combination_098,60,128,1,0.2,ADRO,41.05970604063796,3336.8880421662743,57.76580339756623,2.236633604150961
Combination_098,60,128,1,0.2,BBCA,104.6912274429266,22617.27601155906,150.39041196685068,1.273702758764266
Combination_098,60,128,1,0.2,BBNI,65.85459421006901,7729.386312012239,87.91692847234961,1.5610872907631104
Combination_098,60,128,1,0.2,BBRI,74.15514462486935,9512.425848409654,97.53166587529229,1.9195657614672357
Combination_098,60,128,1,0.2,BBTN,32.084821712490644,1823.3311567933983,42.700481926945486,2.6624549542801956
Combination_098,60,128,1,0.2,BMRI,77.05353684133763,9845.286414253549,99.2234166628702,1.6445026691430442
Combination_098,60,128,1,0.2,ITMG,222.65941510311976,84228.14278864255,290.22085174680774,0.9846722911236141
Combination_098,60,128,1,0.2,MEDC,31.28270799815884,1771.0980955318169,42.08441630261512,2.379641710642957
Combination_098,60,128,1,0.2,PGAS,24.223867165956552,1158.3967910770907,34.03522867672687,1.4255834178389595
Combination_098,60,128,1,0.2,PTBA,25.806514919876193,2461.983270008792,49.61837633386236,1.0697600116416321
Combination_099,60,128,1,0.3,ADRO,42.577470623010356,3391.9936842470593,58.2408248932573,2.3265731113654073
Combination_099,60,128,1,0.3,BBCA,108.74642878342014,24934.415605232232,157.9063507438261,1.3223890438969481
Combination_099,60,128,1,0.3,BBNI,65.15835154828407,8101.240089666455,90.00688912336908,1.5391973925530915
Combination_099,60,128,1,0.3,BBRI,68.00272383578675,8059.190968159737,89.77299687634215,1.767530972734285
Combination_099,60,128,1,0.3,BBTN,32.408190551293906,1839.9325966449792,42.89443549745094,2.689110433885173
Combination_099,60,128,1,0.3,BMRI,111.5569503894812,18758.450750417258,136.9614936776657,2.3704677187965983
Combination_099,60,128,1,0.3,ITMG,193.32043736529866,71053.57129345358,266.5587576754018,0.8557208442839052
Combination_099,60,128,1,0.3,MEDC,36.90396013490031,2417.066625969351,49.16367181130139,2.7917205971308277
Combination_099,60,128,1,0.3,PGAS,23.70351911448745,1167.786525723793,34.172891679279836,1.392153594734933
Combination_099,60,128,1,0.3,PTBA,29.185367184791634,3075.8559302317844,55.46039965806038,1.2124129510347987
Combination_100,60,128,1,0.4,ADRO,41.72318467026134,3354.7823036403693,57.92048259157005,2.277814820096806
Combination_100,60,128,1,0.4,BBCA,108.32141892086683,24823.8566373359,157.55588417236564,1.3170604298967608
Combination_100,60,128,1,0.4,BBNI,112.21633075810165,18688.871345734373,136.70724686619351,2.6420296322742907
Combination_100,60,128,1,0.4,BBRI,76.96706496960616,9736.492747406865,98.67366795354708,1.9991840699923504
Combination_100,60,128,1,0.4,BBTN,31.257509093230247,1760.0849354207946,41.95336619892133,2.59198324458908
Combination_100,60,128,1,0.4,BMRI,94.36349384647468,15027.309172297952,122.58592566970302,2.0087335681326626
Combination_100,60,128,1,0.4,ITMG,205.75313859706338,82174.78743814508,286.66145091055597,0.9136324984295471
Combination_100,60,128,1,0.4,MEDC,35.57520135142759,2304.4391755447577,48.0045745272756,2.695618612720499
Combination_100,60,128,1,0.4,PGAS,24.523298431643465,1262.029067875712,35.52504845704946,1.4419932010158434
Combination_100,60,128,1,0.4,PTBA,27.892973055299237,2915.009017713398,53.990823458374834,1.157882955043312
Combination_101,60,128,2,0.1,ADRO,42.48503785124786,3547.6901947310835,59.56248982985083,2.3181881806400773
Combination_101,60,128,2,0.1,BBCA,113.8777898712981,26837.435687640515,163.8213529660908,1.384374360221353
Combination_101,60,128,2,0.1,BBNI,103.49168595650215,16988.699797007543,130.3407066000777,2.450521494036818
Combination_101,60,128,2,0.1,BBRI,97.13074481932152,14029.614789859057,118.44667487886292,2.5282712040844975
Combination_101,60,128,2,0.1,BBTN,26.19683646690024,1334.1995568602847,36.526696495307164,2.1596204435290356
Combination_101,60,128,2,0.1,BMRI,88.91760981340204,12199.653306801994,110.45204075435635,1.9018888777694285
Combination_101,60,128,2,0.1,ITMG,256.62318625681684,108067.26432479272,328.7358579844808,1.1355640145438421
Combination_101,60,128,2,0.1,MEDC,27.900059564789693,1423.79286583251,37.73317990618482,2.112223015495217
Combination_101,60,128,2,0.1,PGAS,23.500523550047276,1135.4500229242894,33.696439321155125,1.3771450810514083
Combination_101,60,128,2,0.1,PTBA,26.629875890857026,2605.5970389103827,51.045049112625826,1.1036735604812549
Combination_102,60,128,2,0.2,ADRO,43.574684147032904,3727.924086320438,61.05672842791725,2.3769642240542437
Combination_102,60,128,2,0.2,BBCA,111.34073495864864,26990.305134025613,164.28726406519044,1.3505511179803544
Combination_102,60,128,2,0.2,BBNI,73.97058205638864,9163.933959864995,95.7284386160403,1.7569728201027486
Combination_102,60,128,2,0.2,BBRI,69.48764472798122,8448.041575675716,91.91322851296061,1.8033887824542654
Combination_102,60,128,2,0.2,BBTN,29.370953938962906,1427.3724326041806,37.78058274569333,2.4312474787659784
Combination_102,60,128,2,0.2,BMRI,95.92030345107155,13645.245049146439,116.81286337191824,2.0615704844607885
Combination_102,60,128,2,0.2,ITMG,248.61325421136038,100407.89430526615,316.8720472134867,1.0995131722140536
Combination_102,60,128,2,0.2,MEDC,30.70018959980039,1660.5274181507666,40.749569545588656,2.325807610421467
Combination_102,60,128,2,0.2,PGAS,23.409398048044096,1092.170300519808,33.047999947346405,1.3740260982249932
Combination_102,60,128,2,0.2,PTBA,25.29311450586902,2646.443308322049,51.44359346237439,1.045772340101547
Combination_103,60,128,2,0.3,ADRO,49.47854790541768,4456.560689988782,66.75747665983775,2.712665139019441
Combination_103,60,128,2,0.3,BBCA,121.34319002036563,29533.961849205552,171.8544786998743,1.4740349474385999
Combination_103,60,128,2,0.3,BBNI,105.98462624515564,17379.699502075848,131.83208828686531,2.5186036842956527
Combination_103,60,128,2,0.3,BBRI,73.61849096283025,9424.650644929901,97.08063990791317,1.910224132238102
Combination_103,60,128,2,0.3,BBTN,32.136998835409734,1874.4638667126014,43.29507901266149,2.6562815543461333
Combination_103,60,128,2,0.3,BMRI,126.63182722793198,27309.3049393339,165.2552720470179,2.681785379725842
Combination_103,60,128,2,0.3,ITMG,267.3383928674587,116706.716162587,341.6236469604922,1.1834151664208437
Combination_103,60,128,2,0.3,MEDC,32.8353345284167,1932.0660253175897,43.95527300924873,2.4902060320476735
Combination_103,60,128,2,0.3,PGAS,25.501236195186905,1288.9604676049353,35.90209558793101,1.5066240261183614
Combination_103,60,128,2,0.3,PTBA,27.0943424384371,2802.253949651537,52.93631975923087,1.120893817022549
Combination_104,60,128,2,0.4,ADRO,45.82592858148995,4240.506011463246,65.11916777311613,2.499771363785304
Combination_104,60,128,2,0.4,BBCA,127.43212813310484,34903.955181684614,186.82600242387196,1.5456602596837692
Combination_104,60,128,2,0.4,BBNI,100.72345419753373,15865.185204847154,125.95707683511536,2.3921984234985487
Combination_104,60,128,2,0.4,BBRI,82.79946784099249,11308.135310197476,106.33971652302576,2.149555149257795
Combination_104,60,128,2,0.4,BBTN,30.129253284199837,1593.004310228035,39.91245808301006,2.4944893457240007
Combination_104,60,128,2,0.4,BMRI,100.90171301965232,16334.080542844422,127.80485336185173,2.163981675057216
Combination_104,60,128,2,0.4,ITMG,344.68129156090373,191735.98226491216,437.87667472121893,1.5236633606569268
Combination_104,60,128,2,0.4,MEDC,33.425175175343256,2022.8880103901859,44.97652732693116,2.5320222520221174
Combination_104,60,128,2,0.4,PGAS,24.337690631262678,1208.8558450806204,34.76860430159112,1.4277290923406567
Combination_104,60,128,2,0.4,PTBA,30.187899705102975,3660.0768427765674,60.49856893164141,1.2519422985229434
Combination_105,60,128,3,0.1,ADRO,54.151915821025725,5287.3184128466155,72.71394923153751,2.971139732951062
Combination_105,60,128,3,0.1,BBCA,123.03846388412032,29775.96670486878,172.5571404053416,1.4945957973080883
Combination_105,60,128,3,0.1,BBNI,132.08050918236057,26978.70255320594,164.25194840002948,3.1222994352324345
Combination_105,60,128,3,0.1,BBRI,66.34835037845261,7892.761543278602,88.8412153410713,1.72138884747245
Combination_105,60,128,3,0.1,BBTN,27.090610252888922,1392.2112027737803,37.312346519265986,2.234353150149187
Combination_105,60,128,3,0.1,BMRI,88.6715512031274,12078.25662041019,109.90112201615682,1.8960485456389435
Combination_105,60,128,3,0.1,ITMG,393.00052031553025,218984.67372466324,467.95798286241813,1.737495608003656
Combination_105,60,128,3,0.1,MEDC,29.90585327712353,1617.2785061438742,40.21540135500172,2.271138418666838
Combination_105,60,128,3,0.1,PGAS,25.542870065291137,1211.4139402904566,34.80537229064583,1.5093461453959893
Combination_105,60,128,3,0.1,PTBA,25.634870937616704,2588.326013067249,50.87559349105668,1.0607642456646023
Combination_106,60,128,3,0.2,ADRO,47.272728046388934,4003.772915504468,63.27537368917285,2.5847560415821427
Combination_106,60,128,3,0.2,BBCA,117.1465197205543,28571.14628099537,169.03001591727835,1.422190429601478
Combination_106,60,128,3,0.2,BBNI,142.80129202835857,31728.117655378574,178.12388288878776,3.365538569263261
Combination_106,60,128,3,0.2,BBRI,83.32319096754061,11545.203642120305,107.44860930752108,2.166086772926868
Combination_106,60,128,3,0.2,BBTN,32.736274517427745,1743.5785282725349,41.756179521988535,2.7132800130477492
Combination_106,60,128,3,0.2,BMRI,88.94788019519913,12198.329694062673,110.4460487933483,1.8972306237707286
Combination_106,60,128,3,0.2,ITMG,513.7910320282838,382698.0765604062,618.6259585245402,2.2621325893187145
Combination_106,60,128,3,0.2,MEDC,43.213894339634194,3220.468781116143,56.7491742769544,3.2587154392039657
Combination_106,60,128,3,0.2,PGAS,23.41066470249093,1113.896997422967,33.3750954668742,1.3695783754252289
Combination_106,60,128,3,0.2,PTBA,31.97856911866785,3875.0937767199857,62.25025121812751,1.3251856646098208
Combination_107,60,128,3,0.3,ADRO,55.86791097045803,6209.654340885412,78.80136001926243,3.058038375400831
Combination_107,60,128,3,0.3,BBCA,130.36854984734552,35087.96336451126,187.31781379386015,1.582954612217515
