time,open,high,low,close,Volume
2021-07-01,3843.85612,3873.12406,3814.58818,3843.85612,98064879.18179414
2021-07-02,3902.392,3931.65994,3873.12406,3892.63602,87434783.58914226
2021-07-05,3834.10014,3863.36808,3785.32024,3804.8322,87093556.97736157
2021-07-06,3853.6121,3853.6121,3795.07622,3795.07622,56700608.24232932
2021-07-07,3824.34416,3843.85612,3717.02838,3726.78436,152443731.94696996
2021-07-08,3795.07622,3804.8322,3726.78436,3775.56426,151279112.91331062
2021-07-09,3765.80828,3775.56426,3687.76044,3707.2724,131023741.3360831
2021-07-12,3707.2724,3726.78436,3658.4925,3668.24848,122721858.79839852
2021-07-13,3707.2724,3707.2724,3668.24848,3687.76044,163704210.13573214
2021-07-14,3687.76044,3707.2724,3609.7126,3619.46858,107815001.67077014
2021-07-15,3658.4925,3746.29632,3638.98054,3717.02838,130319147.84573154
2021-07-16,3756.0523,3765.80828,3717.02838,3746.29632,100949571.44233587
2021-07-19,3756.0523,3756.0523,3687.76044,3687.76044,64599353.42220874
2021-07-21,3756.0523,3785.32024,3717.02838,3726.78436,98723859.62250844
2021-07-22,3775.56426,3814.58818,3746.29632,3804.8322,87443393.692894
2021-07-23,3843.85612,3853.6121,3736.54034,3775.56426,89417054.97551246
2021-07-26,3804.8322,3804.8322,3726.78436,3736.54034,84047732.77517994
2021-07-27,3765.80828,3765.80828,3678.00446,3707.2724,92940637.43468107
2021-07-28,3707.2724,3717.02838,3629.22456,3638.98054,72473908.31059514
2021-07-29,3668.24848,3746.29632,3658.4925,3678.00446,95807084.47536792
2021-07-30,3736.54034,3736.54034,3619.46858,3619.46858,105884903.41308612
2021-08-02,3678.00446,3678.00446,3609.7126,3648.73652,98592965.54523484
2021-08-03,3648.73652,3687.76044,3629.22456,3658.4925,81871426.55068994
2021-08-04,3697.51642,3756.0523,3678.00446,3756.0523,85584636.29486734
2021-08-05,3804.8322,3990.19582,3804.8322,3951.1719,274092505.31468904
2021-08-06,3951.1719,3960.92788,3804.8322,3834.10014,142061381.83965117
2021-08-09,3843.85612,3853.6121,3726.78436,3756.0523,95421577.33000682
2021-08-10,3795.07622,3795.07622,3717.02838,3726.78436,87916539.3942997
